,day,open,high,low,close,volume
3510,2005-04-01,1180.373,1237.800,1173.543,1223.566,1966033200
3511,2005-04-04,1212.118,1218.275,1196.945,1202.967,1379440100
3512,2005-04-05,1200.691,1209.341,1189.255,1191.745,1158268400
3513,2005-04-06,1191.198,1220.415,1183.906,1214.868,1672796600
3514,2005-04-07,1216.728,1248.062,1213.650,1225.487,2427681400
3515,2005-04-08,1225.049,1249.203,1218.759,1248.521,1776899800
3516,2005-04-11,1248.150,1252.813,1235.356,1240.972,1930075700
3517,2005-04-12,1239.134,1239.134,1218.512,1219.511,1307588100
3518,2005-04-13,1228.974,1254.319,1228.974,1248.203,1954707100
3519,2005-04-14,1252.206,1253.598,1233.237,1234.332,1561619800
3520,2005-04-15,1229.680,1229.680,1213.203,1216.962,1426229800
3521,2005-04-18,1212.392,1212.392,1190.984,1197.735,1167117600
3522,2005-04-19,1196.281,1202.492,1191.231,1199.902,1095012600
3523,2005-04-20,1198.956,1198.956,1178.640,1184.193,1118298400
3524,2005-04-21,1182.205,1190.541,1167.994,1172.556,1326684400
3525,2005-04-22,1171.028,1177.885,1163.402,1169.187,1357836300
3526,2005-04-25,1166.342,1166.342,1146.414,1157.971,1354764800
3527,2005-04-26,1155.644,1169.145,1151.637,1165.335,1397414100
3528,2005-04-27,1165.099,1166.198,1148.138,1148.757,1361286500
3529,2005-04-28,1145.746,1172.710,1135.733,1169.118,1741974300
3530,2005-04-29,1168.331,1170.199,1155.985,1159.146,1410569600
3531,2005-05-09,1160.620,1165.390,1130.411,1130.835,1086935000
3532,2005-05-10,1126.818,1135.798,1108.420,1135.561,1316415400
3533,2005-05-11,1134.595,1140.171,1121.867,1124.271,1099556900
3534,2005-05-12,1122.178,1122.916,1099.840,1103.993,1235588300
3535,2005-05-13,1101.606,1120.169,1093.281,1107.627,1347494700
3536,2005-05-16,1105.397,1105.397,1082.137,1095.468,1022775900
3537,2005-05-17,1091.258,1108.178,1083.943,1099.640,1156872700
3538,2005-05-18,1099.740,1108.844,1090.299,1102.965,1037840800
3539,2005-05-19,1101.753,1107.227,1083.115,1103.475,1065816600
3540,2005-05-20,1100.491,1108.610,1094.669,1099.269,958404100
3541,2005-05-23,1095.308,1095.308,1069.435,1070.844,953394500
3542,2005-05-24,1065.998,1078.098,1057.536,1073.847,1102945400
3543,2005-05-25,1072.521,1082.179,1064.875,1072.137,980759700
3544,2005-05-26,1071.212,1077.441,1055.816,1058.867,949855600
3545,2005-05-27,1056.323,1068.211,1050.055,1051.946,1014625100
3546,2005-05-30,1049.721,1063.947,1043.276,1060.162,859981600
3547,2005-05-31,1061.612,1070.502,1057.748,1060.738,923922400
3548,2005-06-01,1059.610,1063.518,1035.706,1039.187,1006249000
3549,2005-06-02,1036.730,1036.730,1008.754,1016.063,1146555600
3550,2005-06-03,1013.903,1019.922,1000.522,1013.637,1001626800
3551,2005-06-06,1010.381,1034.853,998.228,1034.378,1104359900
3552,2005-06-07,1036.617,1055.629,1029.539,1030.941,1570305300
3553,2005-06-08,1044.179,1118.694,1040.158,1115.582,4028285200
3554,2005-06-09,1118.806,1146.417,1103.681,1131.052,4069092800
3555,2005-06-10,1130.554,1130.554,1101.828,1108.286,2841080100
3556,2005-06-13,1105.961,1112.101,1085.866,1106.291,1920377900
3557,2005-06-14,1108.337,1119.676,1092.402,1093.464,1836825500
3558,2005-06-15,1090.458,1090.458,1070.065,1072.836,1526763300
3559,2005-06-16,1071.772,1086.348,1064.027,1086.010,1448308300
3560,2005-06-17,1090.114,1094.669,1079.078,1085.610,1675256200
3561,2005-06-20,1087.849,1115.862,1073.410,1115.620,2146861900
3562,2005-06-21,1115.665,1115.665,1098.904,1101.486,1547809000
3563,2005-06-22,1098.958,1103.249,1090.745,1102.033,1235145300
3564,2005-06-23,1100.559,1106.749,1092.478,1093.702,1148488600
3565,2005-06-24,1091.989,1102.230,1087.693,1101.882,1112107500
3566,2005-06-27,1108.465,1129.959,1108.465,1124.640,2184238100
3567,2005-06-28,1120.945,1120.945,1105.341,1108.588,1345843100
3568,2005-06-29,1111.667,1113.522,1103.906,1104.992,1346937900
3569,2005-06-30,1103.477,1103.477,1078.100,1080.938,1378595900
3570,2005-07-01,1077.313,1077.313,1053.631,1055.594,1359781400
3571,2005-07-04,1050.242,1050.242,1030.179,1047.278,1227595800
3572,2005-07-05,1043.883,1047.823,1032.515,1039.043,1049488500
3573,2005-07-06,1040.699,1044.779,1028.220,1033.545,919642800
3574,2005-07-07,1033.218,1044.053,1030.498,1038.597,857042600
3575,2005-07-08,1036.412,1036.412,1015.399,1017.983,1033736700
3576,2005-07-11,1026.790,1043.207,1009.038,1011.499,1133036100
3577,2005-07-12,1007.901,1048.918,1004.081,1046.161,1845780500
3578,2005-07-13,1044.578,1045.943,1033.810,1037.394,1282197400
3579,2005-07-14,1035.527,1049.881,1033.165,1040.416,1257109300
3580,2005-07-15,1039.609,1046.364,1021.986,1026.115,1275051400
3581,2005-07-18,1023.380,1023.380,1008.521,1012.097,1096484200
3582,2005-07-19,1011.005,1020.675,1004.657,1014.355,988231600
3583,2005-07-20,1013.984,1025.103,1008.682,1021.052,1056855900
3584,2005-07-21,1020.693,1022.044,1009.986,1020.632,1114036000
3585,2005-07-22,1026.129,1054.635,1024.001,1046.321,2548834900
3586,2005-07-25,1045.269,1048.974,1040.592,1045.400,1413410800
3587,2005-07-26,1046.536,1078.056,1046.536,1072.807,2557751000
3588,2005-07-27,1072.564,1090.185,1068.497,1089.909,2381234800
3589,2005-07-28,1090.110,1097.634,1083.357,1086.548,2469584700
3590,2005-07-29,1084.972,1088.476,1077.122,1083.033,1768394400
3591,2005-08-01,1082.796,1094.151,1081.118,1088.948,1473155100
3592,2005-08-02,1089.528,1104.044,1084.796,1104.038,1901501900
3593,2005-08-03,1106.317,1120.679,1103.904,1107.699,3143645400
3594,2005-08-04,1104.910,1108.163,1099.134,1102.589,1943679800
3595,2005-08-05,1102.620,1129.068,1102.596,1128.743,2709606900
3596,2005-08-08,1131.803,1146.727,1131.803,1138.882,3023752600
3597,2005-08-09,1139.122,1152.940,1130.585,1152.534,2715409100
3598,2005-08-10,1153.209,1165.127,1144.950,1165.033,3142711500
3599,2005-08-11,1165.443,1184.256,1164.104,1183.579,3696703700
3600,2005-08-12,1185.266,1192.049,1161.787,1167.915,4047875500
3601,2005-08-15,1167.033,1187.797,1163.848,1187.006,3031951900
3602,2005-08-16,1188.020,1192.917,1170.110,1177.278,3315537900
3603,2005-08-17,1175.176,1193.568,1160.082,1192.834,3230734100
3604,2005-08-18,1194.436,1201.755,1146.561,1148.035,4920149600
3605,2005-08-19,1144.459,1157.370,1132.865,1150.184,3150118500
3606,2005-08-22,1148.972,1162.040,1142.678,1158.597,2403319800
3607,2005-08-23,1158.829,1159.631,1139.239,1149.957,2184070800
3608,2005-08-24,1151.448,1171.434,1151.448,1167.137,2267410900
3609,2005-08-25,1167.999,1172.690,1157.183,1172.475,2423209800
3610,2005-08-26,1173.010,1174.537,1163.991,1171.860,2429635600
3611,2005-08-29,1171.999,1172.014,1147.934,1154.428,2433319500
3612,2005-08-30,1151.621,1153.765,1145.272,1146.385,1855186200
3613,2005-08-31,1145.813,1163.524,1140.099,1162.798,2167609900
3614,2005-09-01,1163.700,1185.760,1160.048,1184.933,3383047500
3615,2005-09-02,1187.062,1188.913,1179.109,1188.848,2892049000
3616,2005-09-05,1189.065,1196.866,1184.011,1196.224,2670006600
3617,2005-09-06,1197.231,1201.824,1172.064,1173.322,3368527300
3618,2005-09-07,1170.770,1194.586,1168.581,1194.309,2860285100
3619,2005-09-08,1196.273,1201.463,1184.788,1194.411,3052805600
3620,2005-09-09,1194.495,1204.456,1184.423,1189.625,2215574600
3621,2005-09-12,1189.747,1191.933,1181.434,1188.212,1709668900
3622,2005-09-13,1188.250,1207.401,1186.220,1207.164,2591370500
3623,2005-09-14,1209.267,1217.413,1204.546,1217.261,3224376100
3624,2005-09-15,1217.519,1218.941,1210.718,1217.281,2721749200
3625,2005-09-16,1217.419,1217.758,1208.561,1212.947,2239722500
3626,2005-09-19,1213.486,1220.974,1210.188,1220.627,2465689300
3627,2005-09-20,1222.255,1223.565,1204.869,1212.617,3230069200
3628,2005-09-21,1210.852,1210.852,1186.981,1187.988,3179946400
3629,2005-09-22,1185.688,1185.688,1147.194,1159.960,2860227400
3630,2005-09-23,1157.295,1164.599,1149.745,1151.980,1877439400
3631,2005-09-26,1150.933,1155.604,1147.268,1155.042,1453813300
3632,2005-09-27,1155.053,1157.799,1132.527,1133.237,1809362900
3633,2005-09-28,1131.317,1142.490,1129.054,1131.774,1475154300
3634,2005-09-29,1134.441,1155.777,1134.441,1155.485,1853699200
3635,2005-09-30,1156.770,1158.698,1150.627,1155.614,1449348100
3636,2005-10-10,1153.672,1153.672,1137.289,1138.950,1172006500
3637,2005-10-11,1137.948,1157.303,1133.895,1157.192,1342656000
3638,2005-10-12,1157.485,1165.666,1152.251,1161.853,1846723100
3639,2005-10-13,1162.023,1165.355,1152.089,1152.607,1690523900
3640,2005-10-14,1152.374,1154.320,1135.509,1139.547,1514599900
3641,2005-10-17,1138.379,1138.379,1121.968,1131.375,1513523800
3642,2005-10-18,1131.263,1142.037,1129.669,1141.201,1892809000
3643,2005-10-19,1141.052,1150.594,1132.479,1134.608,1890839900
3644,2005-10-20,1133.453,1136.314,1119.378,1135.949,1737181700
3645,2005-10-21,1135.610,1145.990,1132.358,1141.318,1801115400
3646,2005-10-24,1141.331,1143.459,1133.920,1141.171,1727591300
3647,2005-10-25,1140.173,1140.173,1121.286,1121.918,1692991400
3648,2005-10-26,1119.429,1119.429,1094.571,1097.161,1921183500
3649,2005-10-27,1093.930,1101.269,1087.484,1097.782,1720374200
3650,2005-10-28,1097.585,1102.023,1067.407,1080.867,1797392900
3651,2005-10-31,1079.040,1096.149,1078.285,1092.817,1483514200
3652,2005-11-01,1091.677,1094.153,1074.298,1089.950,1398550100
3653,2005-11-02,1089.997,1108.884,1089.997,1104.792,1876477900
3654,2005-11-03,1104.594,1111.437,1090.821,1095.273,1686269400
3655,2005-11-04,1094.258,1100.430,1087.845,1100.045,1278313800
3656,2005-11-07,1099.527,1100.952,1089.829,1100.650,1208227900
3657,2005-11-08,1099.940,1111.119,1092.539,1110.147,1531116400
3658,2005-11-09,1110.547,1117.063,1107.642,1108.153,1672545300
3659,2005-11-10,1106.944,1106.944,1086.100,1088.301,1615598500
3660,2005-11-11,1085.694,1094.307,1078.583,1090.195,1256003200
3661,2005-11-14,1089.559,1089.709,1083.023,1088.653,920268800
3662,2005-11-15,1088.512,1099.029,1082.507,1087.508,1221575300
3663,2005-11-16,1086.826,1096.297,1075.431,1095.890,1260864600
3664,2005-11-17,1094.878,1098.675,1090.355,1095.310,1196180200
3665,2005-11-18,1095.521,1122.610,1093.529,1116.999,2248062900
3666,2005-11-21,1117.776,1122.879,1114.243,1119.936,1554390600
3667,2005-11-22,1119.689,1119.689,1098.495,1098.655,1464680500
3668,2005-11-23,1096.560,1106.477,1093.952,1105.746,1260191900
3669,2005-11-24,1105.335,1117.944,1103.763,1113.374,1714095800
3670,2005-11-25,1113.283,1115.081,1107.213,1114.916,1550915000
3671,2005-11-28,1113.829,1119.345,1106.943,1110.823,1285240800
3672,2005-11-29,1109.569,1110.305,1095.344,1096.986,1187993800
3673,2005-11-30,1095.299,1099.577,1090.723,1099.261,1087597500
3674,2005-12-01,1098.784,1104.563,1094.438,1098.747,893211900
3675,2005-12-02,1099.756,1102.759,1089.562,1094.287,1063697400
3676,2005-12-05,1093.101,1093.101,1077.405,1079.197,1122496500
3677,2005-12-06,1077.578,1089.594,1074.007,1087.794,1105274500
3678,2005-12-07,1087.741,1100.048,1086.733,1099.615,1038938300
3679,2005-12-08,1100.685,1106.342,1092.992,1098.323,1039870900
3680,2005-12-09,1097.515,1114.584,1094.738,1113.477,1348701000
3681,2005-12-12,1115.751,1118.525,1109.082,1116.367,1194463700
3682,2005-12-13,1115.765,1119.421,1106.749,1117.846,1137609200
3683,2005-12-14,1117.470,1127.629,1110.206,1125.387,1502212400
3684,2005-12-15,1125.672,1134.853,1121.556,1123.555,1682425900
3685,2005-12-16,1122.733,1127.941,1118.936,1127.508,1261077700
3686,2005-12-19,1127.837,1134.500,1123.504,1131.751,1222867800
3687,2005-12-20,1131.796,1136.386,1126.991,1136.342,1171271000
3688,2005-12-21,1135.977,1142.393,1128.943,1130.759,1229232200
3689,2005-12-22,1129.564,1136.001,1125.954,1135.238,1112153900
3690,2005-12-23,1135.705,1144.938,1135.074,1144.871,1447255300
3691,2005-12-26,1145.770,1159.782,1145.337,1156.823,1865313300
3692,2005-12-27,1157.489,1158.163,1149.847,1154.288,1567388300
3693,2005-12-28,1155.117,1157.197,1149.271,1157.034,1468028600
3694,2005-12-29,1157.506,1169.867,1157.505,1169.862,2180339900
3695,2005-12-30,1171.575,1173.064,1158.966,1161.057,2002793400
3696,2006-01-04,1163.878,1181.004,1161.906,1180.963,2325854200
3697,2006-01-05,1183.305,1197.837,1180.451,1197.269,2948447900
3698,2006-01-06,1198.811,1215.536,1191.614,1209.422,3434285600
3699,2006-01-09,1210.320,1217.314,1205.248,1215.668,2870665700
3700,2006-01-10,1215.848,1220.756,1203.651,1220.618,2679454700
3701,2006-01-11,1219.811,1223.559,1204.041,1211.053,3063146400
3702,2006-01-12,1208.766,1227.302,1205.283,1226.704,2701891600
3703,2006-01-13,1228.157,1231.223,1214.881,1221.459,2770857800
3704,2006-01-16,1221.110,1221.386,1202.587,1202.869,2527431800
3705,2006-01-17,1200.255,1209.024,1198.839,1208.438,1972646200
3706,2006-01-18,1207.525,1234.529,1206.359,1233.350,2666785400
3707,2006-01-19,1235.083,1251.957,1230.850,1251.576,3361774900
3708,2006-01-20,1251.409,1258.698,1247.205,1255.308,3320392300
3709,2006-01-23,1254.777,1257.347,1244.274,1255.774,2902866000
3710,2006-01-24,1256.005,1262.087,1247.007,1252.062,2967142100
3711,2006-01-25,1251.269,1260.174,1245.916,1258.046,2655866000
3712,2006-02-06,1263.003,1287.665,1263.003,1287.626,2917750700
3713,2006-02-07,1289.453,1297.404,1270.404,1282.096,3840474100
3714,2006-02-08,1282.121,1291.737,1276.020,1290.055,3285729900
3715,2006-02-09,1288.966,1288.966,1266.811,1269.454,2907909100
3716,2006-02-10,1269.536,1284.096,1266.225,1282.656,2631421100
3717,2006-02-13,1283.776,1284.951,1267.561,1279.640,2613177200
3718,2006-02-14,1279.627,1286.421,1275.850,1286.327,2254170400
3719,2006-02-15,1289.138,1300.995,1288.637,1299.166,3014790400
3720,2006-02-16,1298.497,1298.497,1268.564,1270.633,3235260700
3721,2006-02-17,1269.400,1280.041,1265.141,1267.408,2590306700
3722,2006-02-20,1268.107,1279.423,1265.380,1267.542,2154279700
3723,2006-02-21,1266.645,1288.546,1256.808,1288.419,2665902100
3724,2006-02-22,1288.853,1297.939,1282.910,1284.226,2851784100
3725,2006-02-23,1284.130,1289.943,1273.942,1288.847,2287504700
3726,2006-02-24,1289.434,1297.343,1286.962,1296.866,2357814800
3727,2006-02-27,1297.687,1304.613,1293.467,1297.186,2681978500
3728,2006-02-28,1294.807,1299.473,1277.741,1299.030,2364742200
3729,2006-03-01,1299.154,1308.196,1297.763,1306.586,2364067400
3730,2006-03-02,1306.585,1307.639,1281.571,1285.666,2844572900
3731,2006-03-03,1284.606,1295.411,1275.624,1293.297,2492545800
3732,2006-03-06,1292.747,1296.847,1286.644,1288.955,2032958200
3733,2006-03-07,1288.255,1288.255,1257.540,1259.916,2265339500
3734,2006-03-08,1256.685,1258.239,1238.156,1250.384,1984157400
3735,2006-03-09,1247.462,1253.758,1242.681,1245.166,1538593400
3736,2006-03-10,1245.188,1253.911,1240.751,1245.653,1409562600
3737,2006-03-13,1245.300,1260.071,1245.300,1259.674,1377515300
3738,2006-03-14,1260.422,1262.752,1250.277,1259.044,1487571200
3739,2006-03-15,1259.231,1275.515,1258.146,1274.812,1845126900
3740,2006-03-16,1274.615,1277.194,1270.831,1274.190,1832269900
3741,2006-03-17,1273.010,1276.628,1265.606,1269.462,1875480400
3742,2006-03-20,1269.581,1288.971,1264.410,1288.418,2029717400
3743,2006-03-21,1288.555,1297.608,1285.431,1290.395,2434568700
3744,2006-03-22,1289.461,1296.912,1281.128,1296.706,2233009000
3745,2006-03-23,1296.194,1302.791,1289.525,1302.457,2546540800
3746,2006-03-24,1302.141,1308.057,1293.296,1294.704,2442393600
3747,2006-03-27,1296.066,1296.593,1283.682,1295.915,2061324600
3748,2006-03-28,1295.760,1302.648,1293.000,1298.791,2501182600
3749,2006-03-29,1299.383,1313.125,1296.590,1305.567,3415223600
3750,2006-03-30,1305.843,1308.496,1293.829,1294.718,2603882700
3751,2006-03-31,1291.518,1298.751,1285.735,1298.295,2663685800
3752,2006-04-03,1298.684,1319.485,1298.684,1319.471,3280466900
