code,date,code_return,mkt,ten_return
601166,2014/10/29 0:00,0.0128,0.015878,0.276
601166,2014/10/30 0:00,0.0165,0.008278,-0.055
601166,2014/10/31 0:00,0.0392,0.013078,-0.0699
601166,2014/11/03 0:00,-0.0092,0.003978,0.1641
601166,2014/11/04 0:00,-0.0102,0.000378,0.4258
601166,2014/11/05 0:00,-0.015,-0.005121,0.3427
601166,2014/11/06 0:00,-0.001,0.002379,0.1683
601166,2014/11/07 0:00,0.0105,-0.00372,0.3796
601166,2014/11/10 0:00,0.0217,0.02458,0.1287
601166,2014/11/11 0:00,0.0203,-0.001319,0.4387
601166,2014/11/12 0:00,-0.0018,0.010483,-0.1532
601166,2014/11/13 0:00,-0.0073,-0.003416,-0.0955
601166,2014/11/14 0:00,-0.0073,-0.003016,-0.6989
601166,2014/11/17 0:00,-0.0147,-0.002415,0.0475
601166,2014/11/18 0:00,-0.014,-0.007715,-0.0692
601166,2014/11/19 0:00,-0.0028,-0.002315,0.0979
601166,2014/11/20 0:00,0.0029,0.000886,-0.0668
601166,2014/11/21 0:00,0.0142,0.014886,-0.1807
601166,2014/11/24 0:00,0.0009,0.019386,1.2892
601166,2014/11/25 0:00,0.0112,0.013886,-0.1218
601166,2014/11/26 0:00,0.0194,0.015186,-0.1354
601166,2014/11/27 0:00,0.0127,0.010486,0.0547
601166,2014/11/28 0:00,0.0859,0.021186,0.0301
601166,2014/12/01 0:00,-0.0181,-0.000314,-0.0955
601166,2014/12/02 0:00,0.0562,0.032785,0.0006
601166,2014/12/03 0:00,-0.0167,0.005785,-0.2021
601166,2014/12/04 0:00,0.0735,0.045585,-0.6461
601166,2014/12/05 0:00,0.0233,0.013584,-0.6361
601166,2014/12/08 0:00,0.0235,0.029084,-0.1368
601166,2014/12/09 0:00,-0.0805,-0.056316,-0.2672
601166,2014/12/10 0:00,0.0406,0.030384,0.2011
601166,2014/12/11 0:00,-0.0053,-0.005218,0.0449
601166,2014/12/12 0:00,-0.0106,0.004181,0.1753
601166,2014/12/15 0:00,-0.0206,0.004879,-0.3339
601166,2014/12/16 0:00,0.0413,0.024075,-0.1047
601166,2014/12/17 0:00,0.0681,0.01367,0.0851
601166,2014/12/18 0:00,-0.0007,-0.001834,0.2879
601166,2014/12/19 0:00,0.0154,0.017263,0.1351
601166,2014/12/22 0:00,0.0345,0.00656,-0.0609
601166,2014/12/23 0:00,-0.0427,-0.031641,0.462
601166,2014/12/24 0:00,-0.0397,-0.021242,0.3598
601166,2014/12/25 0:00,0.0515,0.035359,0.0804
601166,2014/12/26 0:00,0.0386,0.028859,-0.0407
601166,2014/12/29 0:00,0.0332,0.004059,0.1268
601166,2014/12/30 0:00,0.0457,-0.000841,0.0301
601166,2014/12/31 0:00,0.0148,0.022359,-0.1972
601166,2015/01/05 0:00,0.0224,0.03726,0.2365
601166,2015/01/06 0:00,0.0071,0.000161,0.0162
601166,2015/01/07 0:00,-0.0224,0.006762,-0.0842
601166,2015/01/08 0:00,-0.0421,-0.024836,0.1022
601166,2015/01/09 0:00,0.017,-0.002335,-0.0279
601166,2015/01/12 0:00,-0.0093,-0.017834,0.0256
601166,2015/01/13 0:00,-0.0087,0.001466,0.0176
601166,2015/01/14 0:00,0.0176,-0.004034,0.557
601166,2015/01/15 0:00,0.0421,0.036366,0.025
601166,2015/01/16 0:00,-0.0036,0.012366,0.2599
601166,2015/01/19 0:00,-0.1001,-0.079634,0.1776
601166,2015/01/20 0:00,-0.0159,0.018366,-0.2207
601166,2015/01/21 0:00,0.0498,0.048966,0.3821
601166,2015/01/22 0:00,-0.0122,0.005766,-0.059
601166,2015/01/23 0:00,0.0019,0.002566,-0.012
601166,2015/01/26 0:00,-0.011,0.009466,0.5038
601166,2015/01/27 0:00,-0.0249,-0.009534,-0.4534
601166,2015/01/28 0:00,-0.0087,-0.014434,0.1053
601166,2015/01/29 0:00,-0.0223,-0.013534,-0.1497
601166,2015/01/30 0:00,0.0021,-0.016335,-0.0189
601166,2015/02/02 0:00,-0.0297,-0.026435,0.04
601166,2015/02/03 0:00,0.0256,0.025765,-0.0508
601166,2015/02/04 0:00,-0.0201,-0.010035,0.217
601166,2015/02/05 0:00,0.0014,-0.012335,0.3227
601166,2015/02/06 0:00,-0.0057,-0.020134,-0.2692
601166,2015/02/09 0:00,0.005,0.006566,0.1692
601166,2015/02/10 0:00,0.0177,0.015466,-0.0951
601166,2015/02/11 0:00,-0.0042,0.004866,0.1057
601166,2015/02/12 0:00,-0.0182,0.005066,0.2138
601166,2015/02/13 0:00,0.005,0.009266,0.2119
601166,2015/02/16 0:00,-0.0035,0.005666,0.2755
601166,2015/02/17 0:00,0.0028,0.007566,0.0553
601166,2015/02/25 0:00,-0.0106,-0.005534,0.1684
601166,2015/02/26 0:00,0.0222,0.022166,-0.199
601166,2015/02/27 0:00,-0.0021,0.003666,-0.0532
601166,2015/03/02 0:00,0.0021,0.007866,0.1134
601166,2015/03/03 0:00,-0.0266,-0.022434,-0.1237
601166,2015/03/04 0:00,-0.0058,0.005066,-0.2501
601166,2015/03/05 0:00,-0.0253,-0.009734,-0.1811
601166,2015/03/06 0:00,0.0052,-0.002034,-0.049
601166,2015/03/09 0:00,0.0872,0.019266,-0.2437
601166,2015/03/10 0:00,-0.0313,-0.005534,0.0059
601166,2015/03/11 0:00,0.0225,0.001366,0.113
601166,2015/03/12 0:00,0.0961,0.018066,0.202
601166,2015/03/13 0:00,0.0326,0.006866,0.0143
601166,2015/03/16 0:00,0.0346,0.022866,-0.1545
601166,2015/03/17 0:00,-0.0006,0.016066,-0.184
601166,2015/03/18 0:00,0.0041,0.021866,0.0546
601166,2015/03/19 0:00,0.0018,0.001266,-0.1302
601166,2015/03/20 0:00,-0.0058,0.009966,0.1489
601166,2015/03/23 0:00,0.034,0.019966,0.0348
601166,2015/03/24 0:00,-0.0187,0.001166,0.0509
601166,2015/03/25 0:00,-0.0335,-0.008934,-0.0484
601166,2015/03/26 0:00,0.0185,0.006666,-0.1342
601166,2015/03/27 0:00,-0.0018,0.002666,-0.5643
601166,2015/03/30 0:00,0.0882,0.027666,0.2331
601166,2015/03/31 0:00,-0.0076,-0.010734,-0.4813
601166,2015/04/01 0:00,0.0016,0.017566,0.0227
601166,2015/04/02 0:00,-0.0147,0.004166,0.4316
601166,2015/04/03 0:00,0.0292,0.010966,0.1193
601166,2015/04/07 0:00,0.0611,0.026367,-0.1569
601166,2015/04/08 0:00,0.0344,0.009168,-0.1329
601166,2015/04/09 0:00,-0.0313,-0.009532,-0.4166
601166,2015/04/10 0:00,0.0282,0.019669,0.2167
601166,2015/04/13 0:00,0.0147,0.022169,-0.1165
601166,2015/04/14 0:00,-0.0251,0.00337,0.2887
601166,2015/04/15 0:00,-0.0059,-0.01253,0.1786
601166,2015/04/16 0:00,0.0244,0.028171,0.2896
601166,2015/04/17 0:00,0.001,0.022871,-0.1451
601166,2015/04/20 0:00,-0.0535,-0.016926,0.6006
601166,2015/04/21 0:00,0.0149,0.018077,0.2974
601166,2015/04/22 0:00,0.0481,0.025079,-0.3248
601166,2015/04/23 0:00,-0.0266,0.003481,0.1078
601166,2015/04/24 0:00,-0.0402,-0.005217,0.0627
601166,2015/04/27 0:00,0.015,0.031786,0.1515
601166,2015/04/28 0:00,0.0153,-0.011312,-0.136
601166,2015/04/29 0:00,-0.0085,-0.000211,0.2577
601166,2015/04/30 0:00,-0.0177,-0.007809,0.3004
601166,2015/05/04 0:00,-0.0149,0.009193,0.0001
601166,2015/05/05 0:00,-0.0539,-0.041806,-0.2436
601166,2015/05/06 0:00,-0.0011,-0.016705,-0.2213
601166,2015/05/07 0:00,0.0006,-0.029205,0.111
601166,2015/05/08 0:00,0.0022,0.023896,-0.2641
601166,2015/05/11 0:00,0.0315,0.031998,0.6003
601166,2015/05/12 0:00,0.0059,0.016299,-0.1355
601166,2015/05/13 0:00,-0.0229,-0.0068,0.1339
601166,2015/05/14 0:00,-0.0174,0.000605,-0.1436
601166,2015/05/15 0:00,-0.0083,-0.016991,0.233
601166,2015/05/18 0:00,-0.0084,-0.006688,0.0687
601166,2015/05/19 0:00,0.0462,0.033214,-0.0322
601166,2015/05/20 0:00,0.0016,0.006716,-0.2918
601166,2015/05/21 0:00,0.0022,0.019517,0.0084
601166,2015/05/22 0:00,0.0483,0.030419,0.232
601166,2015/05/25 0:00,0.0317,0.03602,-0.024
601166,2015/05/26 0:00,-0.004,0.021021,0.0798
601166,2015/05/27 0:00,-0.0164,0.006921,-0.5397
601166,2015/05/28 0:00,-0.0594,-0.069078,-0.1326
601166,2015/05/29 0:00,-0.0028,-0.002178,-0.1428
601166,2015/06/01 0:00,0.04,0.049722,-0.0427
601166,2015/06/02 0:00,-0.0075,0.017722,-0.0186
601166,2015/06/03 0:00,-0.0005,0.000421,0.0891
601166,2015/06/04 0:00,0.0517,0.008221,0.1373
601166,2015/06/05 0:00,-0.0113,0.016221,-0.0485
601166,2015/06/08 0:00,0.0715,0.023421,0.1042
601166,2015/06/09 0:00,-0.0271,-0.00368,0.013
601166,2015/06/10 0:00,-0.0099,-0.00188,-0.0374
601166,2015/06/11 0:00,-0.011,0.00332,-0.106
601166,2015/06/12 0:00,0.0173,0.00912,-0.0259
601166,2015/06/15 0:00,-0.0459,-0.020681,-0.0664
601166,2015/06/16 0:00,-0.0173,-0.036782,0.1566
601166,2015/06/17 0:00,0.0059,0.017618,0.0318
601166,2015/06/18 0:00,-0.0471,-0.038984,-0.0726
601166,2015/06/19 0:00,-0.0439,-0.067185,0.2131
601166,2015/06/23 0:00,0.0296,0.024913,-0.1343
601166,2015/06/24 0:00,0.0051,0.026712,0.1508
601166,2015/06/25 0:00,-0.0213,-0.036489,-0.0174
601166,2015/06/26 0:00,-0.0636,-0.07749,-0.0182
601166,2015/06/29 0:00,-0.011,-0.034189,0.0892
601166,2015/06/30 0:00,0.0681,0.059911,-0.085
601166,2015/07/01 0:00,-0.0377,-0.055688,0.0528
601166,2015/07/02 0:00,-0.009,-0.037488,-0.102
601166,2015/07/03 0:00,-0.0426,-0.060288,0.0975
601166,2015/07/06 0:00,0.0762,0.028112,0.3033
601166,2015/07/07 0:00,0.0147,-0.012087,0.2069
601166,2015/07/08 0:00,-0.0971,-0.070987,0.3491
601166,2015/07/09 0:00,0.0998,0.072813,-0.0781
601166,2015/07/10 0:00,0.0351,0.056813,-0.1793
601166,2015/07/13 0:00,-0.0057,0.025713,-0.0375
601166,2015/07/14 0:00,-0.0233,-0.012787,0.06
601166,2015/07/15 0:00,0.007,-0.032387,0.0515
601166,2015/07/16 0:00,-0.0127,0.004614,-0.0887
601166,2015/07/17 0:00,0.0141,0.037914,-0.3144
601166,2015/07/20 0:00,-0.0139,0.009214,0.2395
601166,2015/07/21 0:00,-0.0199,0.006514,0.2612
601166,2015/07/22 0:00,-0.0132,0.002414,-0.0879
601166,2015/07/23 0:00,0.0188,0.025913,-0.0772
601166,2015/07/24 0:00,-0.0149,-0.013687,0.2283
601166,2015/07/27 0:00,-0.0791,-0.090787,-0.0096
601166,2015/07/28 0:00,0.0125,-0.018287,0.1963
601166,2015/07/29 0:00,0.0104,0.036913,-0.0165
601166,2015/07/30 0:00,-0.0199,-0.023387,0.0286
601166,2015/07/31 0:00,0.0157,-0.012087,0.0205
601166,2015/08/03 0:00,0.027,-0.011886,-0.1805
601166,2015/08/04 0:00,0.0056,0.039314,0.1162
601166,2015/08/05 0:00,-0.0199,-0.017586,0.1377
601166,2015/08/06 0:00,0.0032,-0.009686,-0.0248
601166,2015/08/07 0:00,0.0063,0.024014,0.0814
601166,2015/08/10 0:00,0.0258,0.052914,0.0267
601166,2015/08/11 0:00,-0.0203,-0.000385,-0.0844
601166,2015/08/12 0:00,-0.0188,-0.011285,-0.2685
601166,2015/08/13 0:00,0,0.018815,0.1065
601166,2015/08/14 0:00,0,0.002915,0.0111
601166,2015/08/17 0:00,-0.014,0.007515,0.0964
601166,2015/08/18 0:00,-0.0259,-0.066185,-0.0328
601166,2015/08/19 0:00,0.0033,0.013015,-0.0994
601166,2015/08/20 0:00,-0.0252,-0.037385,-0.0409
601166,2015/08/21 0:00,-0.0299,-0.046285,0.128
601166,2015/08/24 0:00,-0.0918,-0.092885,0.082
601166,2015/08/25 0:00,-0.0586,-0.084085,0.2409
601166,2015/08/26 0:00,0.0598,-0.013985,0.0485
601166,2015/08/27 0:00,0.0804,0.059815,0.1115
601166,2015/08/28 0:00,0.0107,0.053215,0.3143
601166,2015/08/31 0:00,0.0326,-0.008685,0.148
601166,2015/09/01 0:00,0.0185,-0.013085,0.2336
601166,2015/09/02 0:00,-0.0088,-0.002285,0.0536
601166,2015/09/07 0:00,-0.0591,-0.028285,0.1381
601166,2015/09/08 0:00,0.0296,0.032415,-0.2489
601166,2015/09/09 0:00,0.0091,0.025115,0.1217
601166,2015/09/10 0:00,0.009,-0.014985,-0.0576
601166,2015/09/11 0:00,0.0048,0.000915,0.0717
601166,2015/09/14 0:00,0.0171,-0.028885,0.0822
601166,2015/09/15 0:00,-0.0115,-0.038985,0.0353
601166,2015/09/16 0:00,0.0164,0.055115,-0.0118
601166,2015/09/17 0:00,-0.0188,-0.023386,0.1007
601166,2015/09/18 0:00,-0.0082,0.004714,-0.1252
601166,2015/09/21 0:00,-0.009,0.020614,0.0589
601166,2015/09/22 0:00,0.0097,0.010014,-0.0464
601166,2015/09/23 0:00,-0.02,-0.023986,0.0538
601166,2015/09/24 0:00,0.0007,0.009414,0.0111
601166,2015/09/25 0:00,0.0049,-0.017286,-0.0264
601166,2015/09/28 0:00,0.0028,0.002914,0.1387
601166,2015/09/29 0:00,-0.0111,-0.022186,0.3162
601166,2015/09/30 0:00,0.0261,0.005314,0.0729
601166,2015/10/08 0:00,0.0172,0.032614,0.1072
601166,2015/10/09 0:00,0.0108,0.014113,0.2481
601166,2015/10/12 0:00,0.016,0.036613,0.2873
601166,2015/10/13 0:00,-0.0085,0.001613,0.1723
601166,2015/10/14 0:00,-0.0027,-0.010387,0.3077
601166,2015/10/15 0:00,0.01,0.025913,0.1531
601166,2015/10/16 0:00,0.0013,0.017713,-0.2798
601166,2015/10/19 0:00,-0.0053,-0.001487,-0.0284
601166,2015/10/20 0:00,0.0007,0.012713,0.2799
601166,2015/10/21 0:00,0.0059,-0.033987,0.1057
601166,2015/10/22 0:00,-0.0138,0.015614,0.0396
601166,2015/10/23 0:00,0.0053,0.014014,0.0957
601166,2015/10/26 0:00,0.0033,0.005616,0.1265
601166,2015/10/27 0:00,-0.0007,0.001317,0.2184
601166,2015/10/28 0:00,-0.0033,-0.018983,0.1091
601166,2015/10/29 0:00,-0.0013,0.003817,-0.19
601166,2015/10/30 0:00,0.0133,-0.001583,-0.1359
601166,2015/11/02 0:00,-0.0105,-0.018783,0.0762
601166,2015/11/03 0:00,-0.0033,-0.002883,-0.028
601166,2015/11/04 0:00,0.0392,0.047617,-0.2364
601166,2015/11/05 0:00,0.0288,0.020417,-0.0639
601166,2015/11/06 0:00,0.0075,0.020817,0.0268
601166,2015/11/09 0:00,0.0358,0.017017,-0.3368
601166,2015/11/10 0:00,-0.0083,-0.002083,-0.4573
601166,2015/11/11 0:00,-0.015,0.002617,0.221
601166,2015/11/12 0:00,-0.0122,-0.005683,0.2475
601166,2015/11/13 0:00,-0.0117,-0.015783,0.0321
601166,2015/11/16 0:00,-0.0012,0.007617,0.0027
601166,2015/11/17 0:00,0.0037,-0.000783,0.0202
601166,2015/11/18 0:00,0.005,-0.010883,-0.043
601166,2015/11/19 0:00,0.0112,0.014417,-0.0835
601166,2015/11/20 0:00,0.0067,0.003817,0.1162
601166,2015/11/23 0:00,-0.0012,-0.005883,0.1297
601166,2015/11/24 0:00,-0.0171,0.001816,-0.0396
601166,2015/11/25 0:00,0.0025,0.009316,0.1208
601166,2015/11/26 0:00,-0.0056,-0.003984,0.1958
601166,2015/11/27 0:00,-0.0367,-0.059084,-0.0027
601166,2015/11/30 0:00,0.0103,0.002816,0.1202
601166,2015/12/01 0:00,0.0032,0.003517,0.1698
601166,2015/12/02 0:00,0.0656,0.025717,0.0805
601166,2015/12/03 0:00,-0.0084,0.014217,0.0601
601166,2015/12/04 0:00,-0.0313,-0.018383,0.0735
601166,2015/12/07 0:00,0.005,0.003116,0.0641
601166,2015/12/08 0:00,-0.0012,-0.020284,0.1627
601166,2015/12/09 0:00,0.0043,0.000817,-0.0823
601166,2015/12/10 0:00,-0.0068,-0.005383,0.2149
601166,2015/12/11 0:00,-0.0087,-0.006784,-0.0628
601166,2015/12/14 0:00,0.0182,0.026317,-0.0811
601166,2015/12/15 0:00,-0.0099,-0.003584,-0.0946
601166,2015/12/16 0:00,0.0012,0.001617,0.0983
601166,2015/12/17 0:00,0.005,0.018816,0.0654
601166,2015/12/18 0:00,0.013,-0.000184,0.2546
601166,2015/12/21 0:00,0.0287,0.018816,0.3626
601166,2015/12/22 0:00,0.019,0.002516,0.2618
601166,2015/12/23 0:00,0.0029,-0.004384,-0.017
601166,2015/12/24 0:00,0.0023,-0.006884,0.2729
601166,2015/12/25 0:00,0.0098,0.004216,0.2631
601166,2015/12/28 0:00,-0.0275,-0.026685,-0.0186
601166,2015/12/29 0:00,0.0195,0.008715,0.1111
601166,2015/12/30 0:00,-0.0029,0.002415,-0.0737
601166,2015/12/31 0:00,-0.0099,-0.009685,0.1485
601166,2016/01/04 0:00,-0.0375,-0.071185,-0.1033
601166,2016/01/05 0:00,0.014,-0.002585,-0.2903
601166,2016/01/06 0:00,0.0054,0.023416,0.0003
601166,2016/01/07 0:00,-0.0251,-0.072784,0.1381
601166,2016/01/08 0:00,0.0067,0.020216,0.1697
601166,2016/01/11 0:00,-0.0389,-0.055184,0.0507
601166,2016/01/12 0:00,-0.0006,0.002716,0.0844
601166,2016/01/13 0:00,-0.0057,-0.024983,0.261
601166,2016/01/14 0:00,-0.0013,0.020317,0.1494
601166,2016/01/15 0:00,-0.0159,-0.036982,-0.217
601166,2016/01/18 0:00,-0.0084,0.004418,-0.0797
601166,2016/01/19 0:00,0.0131,0.033318,-0.1582
601166,2016/01/20 0:00,-0.0232,-0.011081,-0.1294
601166,2016/01/21 0:00,-0.0119,-0.033082,-0.0267
601166,2016/01/22 0:00,0.004,0.012917,0.1609
601166,2016/01/25 0:00,0.0007,0.007717,-0.0972
601166,2016/01/26 0:00,-0.0386,-0.066684,-0.2463
601166,2016/01/27 0:00,0.0028,-0.005485,0.052
601166,2016/01/28 0:00,-0.0159,-0.029985,0.0389
601166,2016/01/29 0:00,0.014,0.032015,0.0706
601166,2016/02/01 0:00,-0.0111,-0.018584,0.0735
601166,2016/02/02 0:00,0.0098,0.023216,-0.0146
601166,2016/02/03 0:00,-0.0118,-0.004184,-0.1348
601166,2016/02/04 0:00,0.0077,0.015616,0.0895
601166,2016/02/05 0:00,0.0028,-0.006584,-0.0451
601166,2016/02/15 0:00,-0.0111,-0.006783,0.3422
601166,2016/02/16 0:00,0.0203,0.034917,-0.1231
601166,2016/02/17 0:00,0.0021,0.011417,-0.0231
601166,2016/02/18 0:00,-0.0041,-0.001582,0.0136
601166,2016/02/19 0:00,-0.0062,-0.001081,0.0171
601166,2016/02/22 0:00,0.0215,0.024819,-0.0225
601166,2016/02/23 0:00,-0.0149,-0.00868,-0.0565
601166,2016/02/24 0:00,0.0034,0.009421,0.0554
601166,2016/02/25 0:00,-0.0323,-0.067279,-0.0188
601166,2016/02/26 0:00,0.0099,0.010421,0.0296
601166,2016/02/29 0:00,-0.0042,-0.029879,0.02
601166,2016/03/01 0:00,0,0.017721,0.0045
601166,2016/03/02 0:00,0.031,0.045122,-0.0047
601166,2016/03/03 0:00,0.0082,0.003622,0.0133
601166,2016/03/04 0:00,0.0441,0.005922,-0.0661
601166,2016/03/07 0:00,-0.0175,0.008323,0.0467
601166,2016/03/08 0:00,0.0126,0.001323,-0.1169
601166,2016/03/09 0:00,0.0039,-0.014077,0.0545
601166,2016/03/10 0:00,-0.0221,-0.021677,0.1066
601166,2016/03/11 0:00,0.0093,0.002123,0.1095
601166,2016/03/14 0:00,-0.0119,0.017923,0.0915
601166,2016/03/15 0:00,0.0254,0.001923,-0.0164
601166,2016/03/16 0:00,0.0228,0.002323,0.165
601166,2016/03/17 0:00,-0.0184,0.012124,0.0689
601166,2016/03/18 0:00,-0.0013,0.017623,-0.0367
601166,2016/03/21 0:00,0.0078,0.022323,0.0267
601166,2016/03/22 0:00,-0.0019,-0.006877,-0.0716
601166,2016/03/23 0:00,-0.0006,0.003623,0.0239
601166,2016/03/24 0:00,-0.0071,-0.016877,0.1153
601166,2016/03/25 0:00,0.0059,0.006423,-0.0096
601166,2016/03/28 0:00,-0.0084,-0.007577,-0.0272
601166,2016/03/29 0:00,-0.0026,-0.013377,-0.014
601166,2016/03/30 0:00,0.0176,0.028823,0.1098
601166,2016/03/31 0:00,-0.0026,0.001123,-0.0203
601166,2016/04/01 0:00,0.0052,0.002022,0.0123
601166,2016/04/05 0:00,0.0032,0.014922,0.0829
601166,2016/04/06 0:00,-0.007,-0.000878,-0.0628
601166,2016/04/07 0:00,-0.0071,-0.014478,-0.0888
601166,2016/04/08 0:00,-0.0026,-0.008278,-0.0051
601166,2016/04/11 0:00,0.0136,0.016922,0.0632
601166,2016/04/12 0:00,-0.0006,-0.003578,-0.0123
601166,2016/04/13 0:00,0.0038,0.014722,-0.1855
601166,2016/04/14 0:00,0.0006,0.005122,-0.06
601166,2016/04/15 0:00,0.0108,-0.001478,-0.0239
601166,2016/04/18 0:00,0.0019,-0.014978,0.1109
601166,2016/04/19 0:00,0,0.003122,0.0347
601166,2016/04/20 0:00,0.0006,-0.023478,-0.0627
601166,2016/04/21 0:00,0.0107,-0.006778,-0.1661
601166,2016/04/22 0:00,0.005,0.002221,0.0718
601166,2016/04/25 0:00,-0.0019,-0.004379,-0.1019
601166,2016/04/26 0:00,0.0037,0.006321,-0.092
601166,2016/04/27 0:00,-0.0006,-0.003879,0.131
601166,2016/04/28 0:00,0.0019,-0.002679,0.0616
601166,2016/04/29 0:00,-0.0037,-0.00258,0.0672
601166,2016/05/03 0:00,0.0019,0.01912,0.2256
601166,2016/05/04 0:00,0.0012,-0.000479,-0.0381
601166,2016/05/05 0:00,0,0.002221,-0.038
601166,2016/05/06 0:00,-0.0093,-0.028879,-0.0367
601166,2016/05/09 0:00,-0.0131,-0.028579,0.0805
601166,2016/05/10 0:00,-0.0089,0.000221,0.1697
601166,2016/05/11 0:00,0.0038,0.001921,-0.0956
601166,2016/05/12 0:00,0.0114,-0.000279,0.0442
601166,2016/05/13 0:00,0.0019,-0.00318,0.0135
601166,2016/05/16 0:00,-0.0019,0.00872,-0.0226
601166,2016/05/17 0:00,-0.0038,-0.00248,-0.0646
601166,2016/05/18 0:00,0.0132,-0.01298,0.0716
601166,2016/05/19 0:00,-0.0019,-0.00008,-0.176
601166,2016/05/20 0:00,-0.0006,0.00692,-0.067
601166,2016/05/23 0:00,-0.005,0.00662,0.0772
601166,2016/05/24 0:00,-0.0132,-0.00798,0.0815
601166,2016/05/25 0:00,0.0045,-0.002281,-0.066
601166,2016/05/26 0:00,-0.0006,0.002819,-0.0045
601166,2016/05/27 0:00,-0.0013,-0.000481,0.0131
601166,2016/05/30 0:00,0.0063,0.000719,-0.0562
601166,2016/05/31 0:00,0.0208,0.034119,0.0518
601166,2016/06/01 0:00,-0.0037,-0.001181,-0.0927
601166,2016/06/02 0:00,-0.0037,0.003919,-0.025
601166,2016/06/03 0:00,0.005,0.004819,-0.0882
601166,2016/06/06 0:00,-0.0087,-0.001281,0.0256
601166,2016/06/07 0:00,-0.0006,0.000819,0.0125
601166,2016/06/08 0:00,0,-0.002581,-0.0683
601166,2016/06/13 0:00,-0.0065,-0.032781,0.1045
601166,2016/06/14 0:00,0.0039,0.003419,0.0262
601166,2016/06/15 0:00,0.0007,0.016219,0.1353
601166,2016/06/16 0:00,0.0007,-0.004781,0.0565
601166,2016/06/17 0:00,0.0033,0.005019,0.0379
601166,2016/06/20 0:00,0.0039,0.001719,0.0365
601166,2016/06/21 0:00,-0.0032,-0.003281,-0.038
601166,2016/06/22 0:00,0.0019,0.009719,0.0867
601166,2016/06/23 0:00,-0.0078,-0.003981,0.0267
601166,2016/06/24 0:00,-0.0065,-0.011281,0.163
601166,2016/06/27 0:00,0,0.015119,0.309
601166,2016/06/28 0:00,0,0.005919,0.1941
601166,2016/06/29 0:00,0.0039,0.006819,-0.0898
601166,2016/06/30 0:00,-0.0046,-0.000381,-0.0208
601166,2016/07/01 0:00,0.0072,0.001319,0.16
601166,2016/07/04 0:00,0.0078,0.019819,0.1907
601166,2016/07/05 0:00,-0.0032,0.006319,-0.0339
601166,2016/07/06 0:00,-0.0071,0.003719,-0.0465
601166,2016/07/07 0:00,-0.0013,0.002219,0.0608
601166,2016/07/08 0:00,-0.0039,-0.00628,0.0501
601166,2016/07/11 0:00,-0.0007,0.00252,0.0251
601166,2016/07/12 0:00,0.0105,0.01912,-0.0332
601166,2016/07/13 0:00,0.0065,0.00522,-0.0254
601166,2016/07/14 0:00,-0.0045,-0.002179,0.071
601166,2016/07/15 0:00,0.0078,0.000521,-0.0124
601166,2016/07/18 0:00,0.0039,-0.003379,-0.0014
601166,2016/07/19 0:00,-0.0083,-0.001678,-0.0418
601166,2016/07/20 0:00,0.0013,-0.002978,0.1371
601166,2016/07/21 0:00,0.0071,0.003722,0.1798
601166,2016/07/22 0:00,-0.0083,-0.008878,-0.0343
601166,2016/08/01 0:00,0.0097,-0.008978,0.0267
601166,2016/08/02 0:00,-0.0077,0.006122,0.0027
601166,2016/08/03 0:00,-0.0026,0.002822,0.0544
601166,2016/08/04 0:00,-0.0045,0.001723,0.0382
601166,2016/08/05 0:00,0.0085,-0.001177,0.1005
601166,2016/08/08 0:00,0.0039,0.009123,0.0723
601166,2016/08/09 0:00,0.0039,0.007523,0.1252
601166,2016/08/10 0:00,0.0051,-0.002077,0.2647
601166,2016/08/11 0:00,0.0076,-0.005077,0.0087
601166,2016/08/12 0:00,0.0221,0.017123,0.0421
601166,2016/08/15 0:00,0.0148,0.025323,0.2727
601166,2016/08/16 0:00,-0.0164,-0.004877,0.0402
601166,2016/08/17 0:00,-0.0056,0.000123,-0.1331
601166,2016/08/18 0:00,-0.0025,-0.001477,-0.0994
601166,2016/08/19 0:00,0.0012,0.002023,-0.0434
601166,2016/08/22 0:00,-0.0031,-0.007177,0.0647
601166,2016/08/23 0:00,0.0063,0.002023,0.0122
601166,2016/08/24 0:00,-0.0019,-0.001177,-0.4205
601166,2016/08/25 0:00,-0.0056,-0.005777,0.184
601166,2016/08/26 0:00,-0.0025,0.000523,-0.0289
601166,2016/08/29 0:00,0.0006,0.000023,0.0346
601166,2016/08/30 0:00,0.0075,0.001623,-0.1609
601166,2016/08/31 0:00,0.0006,0.003723,-0.1271
601166,2016/09/01 0:00,-0.0019,-0.007376,-0.0092
601166,2016/09/02 0:00,0.0006,0.001424,0.1183
601166,2016/09/05 0:00,-0.0006,0.001624,-0.1552
601166,2016/09/06 0:00,-0.0069,0.006124,0.0304
601166,2016/09/07 0:00,0.0038,0.000424,-0.0003
601166,2016/09/08 0:00,0.0013,0.001324,-0.0037
601166,2016/09/09 0:00,-0.0025,-0.005876,0.142
601166,2016/09/12 0:00,-0.0125,-0.018776,-0.1079
601166,2016/09/13 0:00,0.0019,0.000524,0.1162
601166,2016/09/14 0:00,-0.0044,-0.006876,0.1071
601166,2016/09/19 0:00,0.0083,0.008123,0.0628
601166,2016/09/20 0:00,0.0025,-0.001077,0.1021
601166,2016/09/21 0:00,-0.0025,0.001323,-0.0909
601166,2016/09/22 0:00,0.0088,0.005623,0.0404
601166,2016/09/23 0:00,-0.0013,-0.002777,0.0309
